,mission_range,cruise_speed,duration,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission
228,150.0,144.0,1.1305555555555555,1667.233715245695,25.0,6.648605162792882,1.7932750002954378,1.3131977083242754,694.0943547536826,0.8100690346318865,0.03283391143220751,1.316535631768362,6.824799542471142,2.187635252839238,7.760190416455097,0.3793585196644038,108860.77220685335,600.0,515.1621552572248,252.69147234644234,530.4922909787732,98.82835525957734,244.29050331374546,64.79879756918845,214.84443367657695,202.18782024031654,256.43799126342424,202.18782024031654,87.5775663937282
229,150.0,180.0,0.9222222222222223,2572.6736984788026,24.999999999570672,7.656341325380142,1.9047036195520626,1.3044338509650482,866.4915090477774,0.8000004434951539,0.03240607950487183,1.3271037831611632,5.944665580247447,1.7529516811482302,6.635272749910689,0.1524577410415997,10684.27224342499,600.0,805.1801997464479,424.02535910768984,690.5687520096641,156.26414100524013,432.77013042199,121.09749555472742,387.7268946500249,276.55542788627025,389.190045937402,276.55542788627025,136.88063395689613
230,150.0,216.0,0.7833333333333333,3138.4554550924527,24.99976902510354,8.035838381830319,1.932918325540859,1.1030264487486785,1255.7187156786572,0.6777398317852633,0.03740983492967275,1.299553645011923,5.510741381222277,1.4524320305202338,6.096481284824966,1.477042125586081e-05,2.082873453401402,600.0,1019.9674960567702,546.135919683692,780.3781672226843,193.41708848640633,569.5160120898917,181.16744609244617,514.7978495242046,327.5980109517888,674.6909207318455,327.5980109517888,173.39447432965093
231,150.0,252.0,0.684126984126984,3465.460068199125,24.999999236411675,8.0170945480361,1.9303073802591166,1.095150480701411,1475.0195117753335,0.5498071229862641,0.033034936153355135,1.300013108110088,5.263457685416605,1.2467919541256165,5.793883355270974,1.3113613839266236e-07,2.2034094329873827e-05,600.0,1199.4942371842767,632.8944405215424,817.7980805500729,215.27800399205358,658.3999103480647,249.88026201114934,598.1238930270196,362.7106026597071,810.3620338868418,362.7106026597071,203.91402032132703
232,150.0,288.0,0.6097222222222223,3993.073519414843,23.785334491705985,8.309895099455748,1.9147453076382575,1.2307697304369005,1499.999855038981,0.5098044331368268,0.02440040094216833,1.2999995978590824,4.8993611624026965,1.0845063765244345,5.3540335291815095,1.5167103411428684e-05,3.21544224387909e-05,600.0,1475.9583197887005,772.7633643510602,893.247943515888,251.09822127222745,815.0192212930469,350.0388613465446,745.8065956537405,424.7540933982478,781.799696235513,424.7540933982478,250.91291436407909
233,150.0,324.0,0.5518518518518519,4760.349727300618,23.07849077471508,8.920711582270622,1.9605746333363472,1.384615590038828,1500.0,0.49491654805622476,0.018920289018159356,1.29999980713024,4.619956990632805,0.9496950351436405,5.0209705620761795,-5.15660138589169e-07,1.0833466124960596e-05,600.0,1863.9503984259554,971.6910901239794,1020.4155137794087,304.29601639438977,1030.388321136423,496.483402428684,948.0935345958701,482.9747160770759,767.2399458370104,482.9747160770759,316.8715677324124
234,150.0,360.0,0.5055555555555555,5870.333530473299,22.663351349148915,9.402124566931983,2.0,1.5384611760359035,1499.9999999286013,0.5034127186978317,0.01578920110780078,1.3000003063116128,4.272760767915366,0.8406944947207566,4.612350823511052,1.5067208583019465e-05,0.00014446437176931498,600.0,2433.7663970002827,1271.1844247911968,1182.0660805024388,383.3286475126306,1373.8970771671293,713.3659632463321,1272.7421991730967,572.3412924974057,790.4569891272637,572.3412924974057,413.740287490048
235,150.0,396.0,0.4676767676767677,7625.408841727082,22.346176793232424,9.535589789038056,2.0,1.6923060493004312,1499.9999999988747,0.548100339990718,0.014256130033307272,1.300001262130506,3.7841969501869004,0.7554117630037145,4.0468970343213835,4.5644237918196495e-06,0.0007838517708204555,600.0,3349.315658958274,1773.8189297642357,1389.6641326110762,512.6381177464216,2015.066589319688,1049.4887782863166,1884.2606513228905,743.4562839810817,863.583760814392,743.4562839810817,569.3836620229065
236,150.0,432.0,0.4361111111111111,10000.0,21.810348937955155,9.394217369340165,1.9999999999999998,1.841056375913478,1500.0,0.6188144303856967,0.01361966519329356,1.3035994070573698,3.3326963121053654,0.6888903948204647,3.533895651449288,0.2692122590848971,8394.796554050004,600.0,4658.583035934188,2505.066620958988,1633.1891404798766,694.7843250036159,3000.573428691046,1540.0290706939672,2829.738335906691,974.9723580889284,976.4401120336217,974.9723580889284,791.9591161088119
237,150.0,468.0,0.4094017094017094,10000.0,20.367816344906203,10.422499099946531,2.0,1.5438750715026464,1500.0,0.5646175375143654,0.02926993149285147,1.6840740860395085,3.3326963121053663,0.7015972162788059,3.5338956514492885,0.026075028502347664,9857.441320330086,600.0,4542.963413652654,2533.2924631949168,1728.2444461077507,694.7843250036159,3000.573428691045,1607.040178927006,2829.7383359066907,974.9723580889283,1475.6760233834436,974.9723580889283,772.3037803209511
238,150.0,504.0,0.38650793650793647,1397.9214521485378,6.00005230613422,6.190142023432216,1.1676014966991481,1.9999999997251445,1499.9969525535005,0.23102405384146985,0.0028458523511957013,1.4000028444815773,5.035686469953427,0.38681076077892734,5.517940131364524,3.0835016485221143,3044314.889106211,600.0,1534.5181815628,495.15794723983987,430.7391829739038,82.30265833797482,277.6029565163668,798.1349000480946,253.34117784327026,399.89481926404534,240.77733105067477,399.89481926404534,260.868090865676
239,150.0,540.0,0.36666666666666664,7612.0205183422195,14.776004870414805,11.999999999968908,1.8692670326580763,1.5399898467378321,1499.9999999735207,0.44498558762086926,0.02785671085493348,1.9480647917308502,3.5552938609492903,0.61907595841153,3.7856904313618345,0.43306859669103126,971398.9366730874,600.0,3880.734687180637,2058.1329181144247,1547.1152133426926,511.6334264977012,2141.038354649467,1715.9380107937682,2010.7350710142273,849.5903118486768,1397.3672377462988,849.5903118486768,659.7248968207082
240,150.0,576.0,0.34930555555555554,9911.390798802902,17.400174523120135,11.77980856554123,1.9999999828008814,1.9999999998792313,1499.9999999999911,0.43244070762715564,0.013103205931648971,1.6000000000966246,3.3466864259509403,0.5354989435628356,3.54965722891592,0.2665720720175031,2716647.1540767266,600.0,5559.517946670102,2883.888695679523,1828.355333152922,687.8542793823581,2961.553470306571,2654.5028601565245,2792.210672642858,966.3332225250568,1108.6196270997575,966.3332225250568,945.1180509339172
